id;status_group
52679;Functional
23704;Non-functional
48811;Non-functional
10541;Non-functional
72560;Functional
31915;Functional
53960;Functional
29446;Non-functional
26128;Non-functional
23103;Non-functional
16615;Functional
4272;Non-functional
28720;Non-functional
68353;Functional
73798;Functional
9175;Non-functional
63050;Non-functional
27870;Functional
36256;Non-functional
26353;Non-functional
24430;Functional
62751;Functional
7964;Non-functional
56958;Functional
51602;Non-functional
15665;Non-functional
64059;Non-functional
40087;Non-functional
64304;Functional
4818;Non-functional
46095;Non-functional
6049;Non-functional
18229;Non-functional
14411;Functional
30558;Functional
60796;Functional
50379;Non-functional
37059;Functional
2557;Functional
5290;Non-functional
38997;Functional
47392;Non-functional
44115;Functional
9614;Non-functional
47370;Functional
62246;Functional
69833;Functional
10664;Functional
66315;Functional
17913;Non-functional
13550;Non-functional
56950;Non-functional
19300;Functional
13319;Non-functional
72985;Functional
67104;Functional
28893;Non-functional
26006;Functional
63817;Non-functional
1111;Functional
9615;Non-functional
16306;Functional
67730;Non-functional
16675;Functional
69371;Non-functional
58484;Functional
28451;Functional
42797;Functional
1178;Functional
24421;Non-functional
29014;Functional
12359;Non-functional
18971;Non-functional
44017;Non-functional
15187;Non-functional
10338;Non-functional
58504;Functional
38726;Functional
62744;Functional
67296;Non-functional
55558;Non-functional
36126;Functional
69422;Functional
54150;Non-functional
27187;Non-functional
73170;Functional
4394;Functional
39962;Non-functional
71858;Non-functional
60606;Functional
30365;Non-functional
73121;Non-functional
54644;Functional
26638;Functional
36329;Non-functional
34345;Functional
2318;Non-functional
71715;Functional
73103;Functional
2185;Non-functional
46575;Non-functional
20042;Non-functional
61107;Functional
65645;Functional
18053;Non-functional
56921;Functional
6111;Functional
17409;Non-functional
33077;Functional
2519;Functional
13495;Functional
32596;Non-functional
27621;Functional
60094;Functional
56362;Non-functional
34672;Non-functional
34476;Functional
50728;Functional
14821;Functional
52174;Non-functional
7291;Functional
73044;Functional
14159;Functional
19526;Functional
11163;Non-functional
41706;Non-functional
14363;Functional
19333;Functional
1677;Non-functional
40762;Functional
38982;Functional
7718;Functional
72846;Non-functional
50181;Functional
7514;Non-functional
50117;Non-functional
20636;Functional
44462;Non-functional
68800;Functional
57173;Non-functional
62350;Non-functional
70546;Non-functional
6529;Functional
21442;Non-functional
1257;Functional
40064;Non-functional
7899;Non-functional
62371;Non-functional
45488;Functional
46077;Functional
49472;Non-functional
41199;Functional
8261;Functional
72051;Functional
11563;Functional
53759;Functional
73457;Non-functional
51295;Functional
43493;Functional
66826;Functional
44407;Functional
28047;Functional
50342;Non-functional
55775;Functional
6789;Non-functional
6473;Functional
55749;Functional
54895;Functional
25079;Functional
3737;Non-functional
19823;Non-functional
36578;Functional
66180;Non-functional
17114;Functional
10824;Functional
32974;Non-functional
47691;Non-functional
26392;Non-functional
14786;Functional
34188;Non-functional
13881;Functional
43786;Functional
67567;Functional
46747;Functional
58369;Non-functional
58889;Non-functional
48708;Non-functional
33600;Non-functional
63862;Functional
43283;Non-functional
27564;Non-functional
58996;Non-functional
52645;Functional
64953;Non-functional
4202;Functional
22617;Non-functional
6524;Non-functional
62232;Functional
62473;Functional
974;Non-functional
33165;Non-functional
1081;Functional
32171;Non-functional
14598;Functional
35549;Functional
19917;Non-functional
66923;Functional
50436;Functional
64269;Functional
32771;Non-functional
58426;Functional
35167;Non-functional
7516;Functional
70862;Non-functional
11026;Non-functional
31267;Non-functional
16714;Non-functional
13517;Functional
5099;Non-functional
47778;Non-functional
33669;Non-functional
1332;Functional
25957;Non-functional
33614;Functional
72272;Functional
4838;Functional
48775;Non-functional
44814;Functional
25167;Functional
32134;Functional
23862;Non-functional
72628;Non-functional
14414;Non-functional
46094;Non-functional
33859;Non-functional
48077;Non-functional
31870;Non-functional
14333;Functional
59575;Functional
54673;Functional
11755;Functional
24848;Functional
64596;Non-functional
70391;Non-functional
13968;Functional
41052;Non-functional
22845;Functional
71270;Functional
65990;Functional
8307;Non-functional
47536;Functional
13974;Functional
41198;Non-functional
50254;Non-functional
50107;Non-functional
42235;Functional
47315;Functional
13665;Functional
33111;Non-functional
66637;Non-functional
74249;Non-functional
21903;Non-functional
44286;Functional
61791;Functional
24456;Functional
67489;Non-functional
51436;Non-functional
62603;Functional
69908;Functional
20761;Non-functional
12733;Functional
7719;Non-functional
62328;Functional
53940;Functional
61786;Functional
39842;Functional
12818;Functional
6536;Non-functional
21758;Functional
73247;Functional
986;Non-functional
70758;Functional
26371;Non-functional
56332;Functional
66993;Non-functional
40891;Non-functional
28079;Functional
39634;Non-functional
42038;Non-functional
37240;Non-functional
40039;Functional
24845;Functional
50096;Functional
67125;Functional
30785;Functional
32091;Functional
20465;Functional
45410;Non-functional
50931;Functional
22633;Functional
20435;Functional
50296;Non-functional
54252;Non-functional
62491;Functional
52673;Non-functional
2910;Functional
7802;Functional
68242;Non-functional
23834;Functional
39627;Non-functional
8242;Functional
62539;Functional
73653;Functional
14020;Functional
8593;Functional
7390;Functional
22474;Non-functional
50393;Non-functional
39703;Non-functional
4438;Non-functional
17609;Functional
45128;Non-functional
14087;Non-functional
39474;Non-functional
62229;Non-functional
44087;Non-functional
286;Non-functional
2164;Functional
69459;Functional
41502;Functional
46524;Non-functional
19325;Non-functional
37734;Non-functional
30379;Non-functional
32677;Functional
31657;Non-functional
33367;Functional
35200;Functional
29344;Non-functional
8439;Non-functional
6882;Non-functional
42207;Functional
34461;Non-functional
30523;Non-functional
72810;Non-functional
18799;Non-functional
67318;Non-functional
11056;Functional
37231;Functional
39073;Non-functional
33085;Functional
25982;Functional
17002;Functional
35301;Functional
70473;Non-functional
38110;Functional
71769;Functional
5267;Functional
58173;Functional
13385;Functional
12010;Functional
41938;Non-functional
54865;Non-functional
63415;Functional
69054;Non-functional
46783;Functional
46862;Non-functional
64826;Non-functional
59631;Functional
49729;Functional
60151;Non-functional
60623;Non-functional
51727;Functional
55659;Functional
48763;Non-functional
49589;Non-functional
71439;Non-functional
34268;Functional
31396;Non-functional
63875;Non-functional
38514;Non-functional
38648;Non-functional
36619;Functional
42178;Non-functional
8051;Non-functional
64033;Functional
72127;Non-functional
14191;Functional
36627;Functional
67594;Functional
66552;Functional
70176;Non-functional
28737;Non-functional
3066;Functional
10261;Functional
51787;Non-functional
6270;Functional
37622;Non-functional
39054;Functional
28677;Non-functional
7581;Non-functional
59323;Functional
46284;Functional
54745;Functional
71266;Non-functional
3483;Non-functional
12242;Functional
15831;Non-functional
16239;Functional
17052;Functional
61988;Non-functional
61636;Functional
51255;Non-functional
49512;Functional
20756;Functional
70768;Functional
30311;Functional
28248;Functional
43017;Functional
13354;Functional
38256;Non-functional
26485;Functional
898;Non-functional
65448;Functional
4944;Functional
16145;Functional
18307;Functional
58292;Functional
57186;Functional
64776;Functional
35026;Functional
18362;Functional
17334;Functional
31631;Non-functional
33695;Non-functional
67304;Non-functional
72293;Non-functional
68064;Non-functional
42093;Functional
2195;Functional
18441;Functional
21188;Functional
67228;Non-functional
58228;Functional
14791;Non-functional
6393;Non-functional
44053;Non-functional
30939;Functional
45825;Non-functional
8335;Functional
9879;Non-functional
30300;Functional
22790;Functional
18402;Functional
16545;Non-functional
10738;Functional
52053;Non-functional
2929;Non-functional
64731;Non-functional
26920;Non-functional
69277;Functional
10892;Functional
58451;Non-functional
11398;Functional
14890;Functional
47652;Functional
23728;Functional
21114;Functional
5647;Functional
14;Functional
11193;Non-functional
40249;Functional
38351;Functional
9316;Functional
60929;Non-functional
8149;Non-functional
43121;Functional
28726;Non-functional
65299;Non-functional
52819;Non-functional
58190;Functional
29780;Functional
54768;Functional
48105;Non-functional
68955;Non-functional
60901;Functional
13134;Functional
13437;Functional
4627;Non-functional
14843;Non-functional
32493;Functional
41206;Non-functional
22111;Non-functional
49124;Functional
63355;Non-functional
40608;Non-functional
52188;Functional
2286;Functional
28381;Functional
46426;Functional
7643;Functional
29385;Functional
5092;Non-functional
49990;Non-functional
21923;Functional
24705;Functional
17190;Functional
69070;Functional
55785;Non-functional
11241;Functional
72721;Non-functional
5453;Non-functional
72919;Non-functional
16165;Non-functional
14021;Functional
66787;Functional
28941;Functional
45127;Non-functional
29204;Functional
40049;Non-functional
5604;Non-functional
45864;Non-functional
66649;Functional
53490;Functional
40759;Non-functional
49462;Functional
56164;Functional
60538;Non-functional
54403;Functional
60683;Non-functional
15314;Non-functional
61870;Non-functional
11937;Non-functional
4195;Non-functional
30705;Non-functional
4216;Functional
3858;Functional
46111;Functional
39409;Non-functional
12892;Functional
70642;Functional
945;Non-functional
71295;Non-functional
72251;Non-functional
2925;Functional
65804;Non-functional
26909;Non-functional
53362;Non-functional
15485;Functional
34358;Non-functional
29170;Non-functional
34990;Functional
69658;Non-functional
14625;Non-functional
8207;Functional
30245;Functional
66270;Functional
40842;Functional
24668;Functional
52433;Functional
57176;Functional
8514;Functional
39849;Non-functional
13877;Functional
36801;Non-functional
68050;Functional
12900;Non-functional
14730;Non-functional
45007;Functional
56695;Non-functional
4152;Functional
59840;Functional
1939;Non-functional
30955;Functional
61685;Non-functional
48635;Functional
14552;Non-functional
72830;Non-functional
21074;Non-functional
25444;Non-functional
6462;Functional
29267;Functional
10088;Non-functional
73650;Functional
59502;Non-functional
34668;Functional
4334;Non-functional
49129;Functional
35547;Non-functional
38994;Non-functional
44561;Functional
32207;Functional
62858;Non-functional
65211;Non-functional
70633;Non-functional
38636;Functional
8610;Functional
48220;Functional
20658;Functional
44565;Non-functional
38818;Non-functional
24552;Non-functional
55617;Functional
18813;Non-functional
3887;Non-functional
7652;Non-functional
63803;Non-functional
31515;Non-functional
30285;Non-functional
25988;Functional
29309;Functional
55313;Functional
59827;Non-functional
8048;Functional
12599;Non-functional
59715;Non-functional
612;Non-functional
17971;Functional
8577;Non-functional
43702;Non-functional
29284;Non-functional
37817;Non-functional
39263;Functional
39615;Functional
61689;Non-functional
59162;Functional
29733;Functional
32753;Non-functional
30591;Non-functional
49548;Functional
21527;Functional
67483;Non-functional
46042;Non-functional
1768;Functional
39709;Non-functional
22669;Non-functional
